id,timestamp,cpu_percent,ram_percent,disk_percent,net_sent_mb,net_recv_mb,thread_count,process_count,network_latency_ms,context_switches,cache_miss_rate,temperature,power_consumption,uptime,anomaly_label
9054,2025-06-01T12:34:25,34.9,94.9,87.8,4546.42,11366.36,1140,285,145.96,1150,0.1974,90.9,221.02,152.13,0
9055,2025-06-01T12:34:30,59.7,53.5,80.3,4546.14,11366.34,1964,491,1.14,1042,0.075,88.4,109.36,190.78,0
9056,2025-06-01T12:34:35,95.3,99.6,19.8,4547.24,11369.05,1881,627,177.56,1691,0.1366,60.8,191.78,369.35,0
9057,2025-06-01T12:34:40,86.6,70.6,57.4,4548.23,11370.52,936,312,177.39,736,0.0352,35.4,148.39,524.47,0
9058,2025-06-01T12:34:45,26.7,16.2,4.9,4548.78,11372.13,400,100,108.72,973,0.0955,75.8,267.05,557.98,0
9059,2025-06-01T12:34:50,25.9,20.6,32.4,4548.64,11373.04,800,400,25.35,1009,0.1612,53.2,171.86,490.04,0
9060,2025-06-01T12:34:55,24.1,92.4,81.0,4549.84,11373.84,1864,466,134.69,120,0.1944,81.1,84.9,73.88,0
9061,2025-06-01T12:35:00,92.6,66.7,46.8,4549.73,11374.42,2676,892,28.43,1649,0.0437,50.1,258.21,80.76,0
9062,2025-06-01T12:35:05,86.0,85.9,16.7,4550.27,11375.36,3965,793,102.0,1364,0.028,51.5,70.67,206.47,0
9063,2025-06-01T12:35:10,78.6,90.8,45.0,4550.44,11375.92,2763,921,19.63,206,0.1976,65.3,257.06,876.14,0
9064,2025-06-01T12:35:15,42.3,50.3,21.4,4550.79,11377.14,124,62,118.22,1705,0.1153,31.6,60.37,112.44,0
9065,2025-06-01T12:35:20,52.9,14.4,40.5,4551.36,11378.49,1329,443,64.3,815,0.0756,41.0,50.91,722.42,0
9066,2025-06-01T12:35:25,49.1,26.9,49.8,4552.03,11380.3,2790,930,166.37,639,0.1925,85.3,238.88,819.57,0
9067,2025-06-01T12:35:30,29.1,16.0,36.3,4552.72,11381.97,3504,876,160.19,1344,0.0841,92.2,190.02,105.86,0
9068,2025-06-01T12:35:35,53.0,27.0,93.8,4554.02,11385.0,1710,855,199.7,1032,0.0541,42.5,103.75,597.1,0
9069,2025-06-01T12:35:40,7.9,46.9,57.1,4554.46,11385.46,2324,581,52.24,1737,0.1627,80.2,291.49,769.32,0
9070,2025-06-01T12:35:45,17.5,20.6,84.6,4554.37,11385.86,1310,262,13.3,166,0.0697,37.3,209.25,803.39,0
9071,2025-06-01T12:35:50,89.2,25.0,76.6,4554.86,11386.34,1595,319,89.16,735,0.0712,60.7,109.64,29.97,0
9072,2025-06-01T12:35:55,76.4,50.1,66.8,4554.66,11387.02,178,89,17.6,1924,0.0945,63.1,154.0,535.66,0
9073,2025-06-01T12:36:00,45.2,40.6,50.7,4554.63,11387.59,3480,696,36.52,341,0.1417,66.6,278.29,187.18,0
9074,2025-06-01T12:36:05,54.1,52.1,2.2,4555.84,11388.73,4115,823,119.86,1105,0.1699,53.5,100.85,889.42,0
9075,2025-06-01T12:36:10,40.1,48.6,62.1,4556.55,11389.97,2955,985,118.83,1647,0.053,85.6,281.72,465.38,0
9076,2025-06-01T12:36:15,75.4,68.0,36.9,4556.49,11390.45,920,230,9.62,495,0.0789,49.7,104.2,416.32,0
9077,2025-06-01T12:36:20,79.5,94.3,13.5,4556.56,11391.95,3152,788,89.14,1326,0.1043,61.5,55.88,207.6,0
9078,2025-06-01T12:36:25,77.5,19.7,45.6,4556.93,11393.25,1256,314,106.51,319,0.0149,42.6,117.11,197.02,0
9079,2025-06-01T12:36:30,73.6,18.9,74.1,4557.22,11393.46,310,155,54.34,790,0.1425,67.2,63.66,991.25,0
9080,2025-06-01T12:36:35,24.4,86.8,96.2,4557.97,11395.39,2646,882,174.54,518,0.1175,42.8,108.24,68.56,0
9081,2025-06-01T12:36:40,37.1,55.6,38.7,4558.45,11396.06,1608,536,33.06,1349,0.0354,45.7,118.0,43.02,0
9082,2025-06-01T12:36:45,49.6,79.0,55.2,4559.05,11396.69,906,453,51.53,1337,0.0348,58.4,154.17,266.64,0
9083,2025-06-01T12:36:50,36.4,29.4,85.4,4558.86,11397.37,1756,439,32.24,458,0.1801,48.1,120.67,367.16,0
9084,2025-06-01T12:36:55,76.7,84.6,34.7,4559.07,11397.5,1971,657,24.19,600,0.1398,32.6,227.93,388.84,0
9085,2025-06-01T12:37:00,36.3,93.1,15.9,4560.17,11399.51,2568,856,175.92,1594,0.0837,81.8,292.71,192.56,0
9086,2025-06-01T12:37:05,18.1,67.2,29.6,4560.09,11400.77,688,172,56.29,1903,0.0742,83.3,61.88,939.16,0
9087,2025-06-01T12:37:10,42.9,19.5,90.1,4561.31,11402.29,4190,838,144.78,1142,0.0702,88.5,178.26,902.22,0
9088,2025-06-01T12:37:15,98.1,90.6,17.6,4561.73,11403.46,172,86,86.17,1474,0.1344,93.7,115.42,497.76,1
9089,2025-06-01T12:37:20,26.5,81.3,34.3,4561.94,11404.4,2487,829,127.54,1438,0.044,37.4,165.68,753.87,0
9090,2025-06-01T12:37:25,63.2,77.6,47.5,4562.78,11406.51,3036,759,185.71,880,0.1976,47.8,226.15,225.54,0
9091,2025-06-01T12:37:30,46.1,13.3,85.0,4563.88,11408.92,4080,816,169.08,886,0.1405,71.0,269.2,854.96,0
9092,2025-06-01T12:37:35,11.7,81.9,93.9,4563.75,11409.39,2208,552,14.73,775,0.0342,87.0,271.67,412.52,0
9093,2025-06-01T12:37:40,51.3,22.4,43.7,4564.43,11411.83,2304,576,169.2,313,0.0362,40.6,90.79,134.4,0
9094,2025-06-01T12:37:45,71.7,30.0,93.3,4565.37,11412.09,4830,966,90.91,591,0.1332,61.4,190.66,793.31,0
9095,2025-06-01T12:37:50,53.8,61.9,17.8,4565.71,11414.15,1292,646,70.68,321,0.0828,93.6,120.72,481.26,0
9096,2025-06-01T12:37:55,87.9,33.8,17.4,4566.17,11415.41,423,141,134.81,368,0.1354,51.5,174.46,607.44,0
9097,2025-06-01T12:38:00,32.4,69.5,95.0,4566.84,11418.14,298,149,190.09,1207,0.1473,61.9,280.0,916.72,0
9098,2025-06-01T12:38:05,13.2,64.7,51.9,4566.95,11417.71,1470,735,19.73,842,0.1122,75.1,65.17,572.76,0
9099,2025-06-01T12:38:10,94.0,19.7,20.2,4567.98,11420.05,2016,504,153.85,143,0.0587,57.4,198.54,266.92,0
9100,2025-06-01T12:38:15,40.9,69.0,49.8,4568.07,11420.45,3104,776,41.5,1711,0.1147,76.6,139.93,343.57,0
9101,2025-06-01T12:38:20,59.8,93.2,78.8,4568.48,11421.63,3704,926,76.65,1075,0.0902,39.6,267.03,856.58,0
9102,2025-06-01T12:38:25,80.2,24.5,83.0,4569.63,11423.5,1294,647,174.89,1972,0.1792,45.0,104.58,813.12,0
9103,2025-06-01T12:38:30,35.8,63.7,86.7,4570.12,11425.08,1329,443,109.61,260,0.1506,55.1,133.25,739.88,0
9104,2025-06-01T12:38:35,73.0,40.8,57.8,4570.32,11425.45,2572,643,14.42,847,0.1276,94.0,55.08,129.82,0
9105,2025-06-01T12:38:40,17.9,51.4,87.0,4570.36,11426.2,4415,883,102.1,1500,0.0175,52.7,157.49,195.14,0
9106,2025-06-01T12:38:45,32.7,35.8,52.0,4571.28,11428.44,2805,935,158.14,407,0.1981,89.5,208.31,703.29,0
9107,2025-06-01T12:38:50,18.7,41.9,61.5,4572.03,11429.13,1662,554,106.25,1994,0.1176,86.9,99.04,278.79,0
9108,2025-06-01T12:38:55,82.1,12.6,76.4,4572.14,11430.34,498,166,34.21,216,0.0592,79.1,208.92,711.63,0
9109,2025-06-01T12:39:00,26.2,98.3,43.7,4572.8,11431.83,3640,728,89.56,1725,0.1224,54.1,236.18,693.76,0
9110,2025-06-01T12:39:05,73.2,66.2,9.2,4573.51,11433.18,4015,803,184.94,438,0.1654,51.5,98.1,589.04,0
9111,2025-06-01T12:39:10,94.6,55.1,36.3,4574.45,11435.18,3356,839,131.98,1904,0.1123,71.6,238.82,988.34,0
9112,2025-06-01T12:39:15,55.1,44.5,63.1,4574.92,11437.3,1620,540,146.25,987,0.1576,45.1,283.19,874.55,0
9113,2025-06-01T12:39:20,56.3,58.5,20.8,4575.81,11439.01,782,391,157.4,1889,0.0885,53.4,105.62,121.52,0
9114,2025-06-01T12:39:25,48.8,44.2,16.5,4575.63,11439.29,950,475,19.05,1773,0.1221,83.0,83.75,733.58,0
9115,2025-06-01T12:39:30,36.0,42.4,30.7,4576.28,11440.58,1038,519,116.73,1730,0.0902,43.7,133.35,848.75,0
9116,2025-06-01T12:39:35,50.2,51.8,5.1,4576.84,11441.52,732,183,75.81,766,0.1103,83.8,97.68,872.05,0
9117,2025-06-01T12:39:40,62.3,34.8,74.9,4577.13,11441.98,1854,927,28.69,1053,0.0418,65.9,243.81,514.77,0
9118,2025-06-01T12:39:45,98.7,26.2,27.4,4577.15,11442.54,687,229,41.34,1830,0.1237,63.3,83.21,857.77,0
9119,2025-06-01T12:39:50,94.1,60.1,14.2,4577.77,11444.12,2904,726,156.45,1039,0.196,69.9,55.63,854.51,0
9120,2025-06-01T12:39:55,86.9,85.8,70.5,4578.23,11444.87,1044,261,33.14,1448,0.1553,71.0,137.95,554.38,0
9121,2025-06-01T12:40:00,89.5,23.8,84.6,4577.83,11446.15,2835,567,63.17,1128,0.0708,66.3,246.18,541.65,0
9122,2025-06-01T12:40:05,49.4,12.9,3.9,4578.28,11446.28,1902,634,57.69,1544,0.1741,75.6,212.82,615.65,0
9123,2025-06-01T12:40:10,67.5,32.2,24.9,4578.75,11446.17,924,462,10.68,170,0.1802,53.3,182.63,158.09,0
9124,2025-06-01T12:40:15,90.0,98.2,94.6,4579.08,11447.65,1218,406,92.97,203,0.0436,82.7,164.49,739.16,1
9125,2025-06-01T12:40:20,42.3,84.6,39.8,4579.97,11449.4,1506,502,153.42,155,0.0201,44.4,212.37,890.51,0
9126,2025-06-01T12:40:25,96.4,63.6,94.0,4579.89,11449.28,1936,484,5.41,1118,0.1188,76.4,173.05,560.43,0
9127,2025-06-01T12:40:30,44.5,93.6,28.9,4580.1,11450.02,252,126,23.4,1430,0.1004,55.1,243.71,737.11,0
9128,2025-06-01T12:40:35,62.1,50.1,23.4,4580.55,11451.57,664,332,144.32,923,0.1458,75.2,266.61,522.78,0
9129,2025-06-01T12:40:40,72.4,98.5,23.0,4581.42,11453.08,1552,776,119.12,595,0.0657,32.1,93.41,562.36,0
9130,2025-06-01T12:40:45,95.3,36.7,10.4,4582.22,11455.11,3630,726,143.33,1293,0.0822,55.4,107.99,577.5,0
9131,2025-06-01T12:40:50,28.2,31.6,89.9,4582.5,11455.19,2205,735,46.79,1264,0.0601,92.6,178.41,256.38,0
9132,2025-06-01T12:40:55,75.9,67.4,98.0,4583.47,11457.14,2636,659,160.95,133,0.0655,67.2,266.45,765.55,0
9133,2025-06-01T12:41:00,54.5,44.0,95.5,4583.59,11459.07,2344,586,96.49,1479,0.0118,62.5,279.6,417.43,0
9134,2025-06-01T12:41:05,30.5,66.4,85.5,4584.21,11459.82,1880,470,122.45,1541,0.107,46.1,81.46,60.88,0
9135,2025-06-01T12:41:10,78.8,37.4,85.0,4583.95,11460.34,400,200,19.34,152,0.0999,61.9,125.78,485.23,0
9136,2025-06-01T12:41:15,57.5,65.6,66.8,4584.36,11460.62,1562,781,41.8,1126,0.0776,83.5,242.4,125.19,0
9137,2025-06-01T12:41:20,67.8,34.8,83.0,4585.2,11462.95,2208,552,154.9,429,0.1126,52.0,283.42,799.42,0
9138,2025-06-01T12:41:25,35.7,14.6,22.4,4585.68,11463.79,2145,715,45.56,1885,0.0844,66.7,70.3,172.3,0
9139,2025-06-01T12:41:30,50.7,92.1,40.0,4585.44,11463.94,2548,637,19.41,1742,0.0922,73.8,167.38,903.1,0
9140,2025-06-01T12:41:35,63.6,89.5,64.8,4586.32,11466.12,2811,937,119.84,1734,0.0104,56.1,173.92,888.41,0
9141,2025-06-01T12:41:40,43.5,97.4,87.7,4586.71,11467.11,3988,997,110.04,904,0.0226,48.4,52.15,888.48,0
9142,2025-06-01T12:41:45,23.8,74.5,66.7,4587.29,11468.03,2376,792,121.97,1815,0.0386,40.1,263.58,317.61,0
9143,2025-06-01T12:41:50,96.4,71.4,84.2,4587.99,11469.5,2256,564,124.04,1769,0.045,36.6,76.85,317.64,0
9144,2025-06-01T12:41:55,53.6,60.3,48.4,4588.37,11471.93,3170,634,100.54,248,0.0959,45.7,259.37,362.85,0
9145,2025-06-01T12:42:00,74.7,21.3,72.3,4588.86,11472.67,3360,672,99.26,1629,0.1762,31.3,55.24,880.89,0
9146,2025-06-01T12:42:05,44.0,27.0,98.0,4589.53,11474.84,768,384,184.91,1424,0.0871,79.4,295.76,382.04,0
9147,2025-06-01T12:42:10,38.7,36.1,17.0,4590.35,11476.03,1266,633,107.24,232,0.1292,37.3,181.23,566.54,0
9148,2025-06-01T12:42:15,43.7,90.1,92.8,4590.93,11477.64,922,461,123.84,358,0.0149,88.4,124.71,971.14,0
9149,2025-06-01T12:42:20,43.9,25.6,53.2,4591.19,11477.79,608,304,54.13,1399,0.1724,63.2,201.57,698.51,0
9150,2025-06-01T12:42:25,56.7,93.1,65.0,4592.25,11480.46,1068,267,174.35,1089,0.0315,59.7,120.95,796.81,0
9151,2025-06-01T12:42:30,56.6,57.1,88.0,4592.32,11480.5,1285,257,5.85,815,0.064,34.2,76.93,459.64,0
9152,2025-06-01T12:42:35,52.2,74.4,42.1,4592.8,11481.61,1620,810,111.89,1184,0.1652,38.7,113.03,757.67,0
9153,2025-06-01T12:42:40,17.8,19.9,43.0,4593.34,11482.69,1017,339,77.39,1030,0.0603,85.7,260.2,798.86,0
9154,2025-06-01T12:42:45,52.1,34.2,53.7,4593.86,11484.82,2703,901,121.18,771,0.059,73.7,111.76,683.45,0
9155,2025-06-01T12:42:50,21.1,96.3,3.9,4594.05,11485.23,1252,626,72.67,246,0.1246,36.1,152.72,999.31,0
9156,2025-06-01T12:42:55,17.0,34.0,50.7,4594.74,11487.69,668,334,143.82,1778,0.1816,74.3,187.37,79.81,0
9157,2025-06-01T12:43:00,93.6,36.7,30.5,4594.92,11486.61,1130,565,5.05,941,0.0506,38.5,267.5,832.38,0
9158,2025-06-01T12:43:05,62.5,27.8,92.9,4595.38,11488.0,3028,757,81.77,924,0.128,77.6,52.71,217.69,0
9159,2025-06-01T12:43:10,67.7,21.6,10.6,4596.37,11489.77,2040,680,166.42,1789,0.124,91.4,270.52,627.59,0
9160,2025-06-01T12:43:15,43.2,31.0,47.0,4596.59,11490.51,2253,751,50.79,1961,0.1353,79.3,235.28,817.33,0
9161,2025-06-01T12:43:20,91.4,67.8,94.9,4596.3,11490.77,2181,727,11.5,595,0.1899,83.5,146.69,649.92,0
9162,2025-06-01T12:43:25,65.6,51.0,90.3,4596.88,11492.36,1405,281,99.81,722,0.0415,70.3,298.01,274.34,0
9163,2025-06-01T12:43:30,78.1,59.8,70.7,4598.02,11494.78,2764,691,195.33,701,0.1343,30.2,64.71,307.46,0
9164,2025-06-01T12:43:35,40.0,21.0,59.8,4598.16,11494.67,4650,930,13.77,1684,0.0447,81.0,234.44,600.53,0
9165,2025-06-01T12:43:40,96.2,82.2,29.5,4598.21,11494.39,2612,653,14.94,1043,0.0697,56.3,229.96,905.51,0
9166,2025-06-01T12:43:45,82.9,80.6,38.0,4598.61,11497.0,1143,381,119.43,1539,0.0841,86.7,286.71,657.34,0
9167,2025-06-01T12:43:50,86.1,11.9,10.8,4598.62,11497.1,2058,686,50.76,230,0.1687,67.2,256.11,424.93,0
9168,2025-06-01T12:43:55,21.4,44.5,79.0,4599.09,11497.89,4305,861,82.64,822,0.0202,42.5,193.9,864.96,0
9169,2025-06-01T12:44:00,30.7,16.2,33.7,4600.17,11500.38,768,256,166.27,1351,0.1494,33.6,108.11,299.37,0
9170,2025-06-01T12:44:05,32.1,81.3,67.4,4600.39,11500.87,1350,675,40.57,864,0.1834,66.1,177.45,527.19,0
9171,2025-06-01T12:44:10,30.7,76.4,37.0,4600.82,11502.51,1640,410,144.14,1217,0.0251,66.8,75.68,310.17,0
9172,2025-06-01T12:44:15,86.3,91.2,47.5,4601.56,11503.92,1200,400,101.39,776,0.1602,85.9,172.14,785.23,1
9173,2025-06-01T12:44:20,8.0,31.3,56.4,4602.58,11505.79,844,422,181.09,1744,0.0305,32.5,98.49,201.41,0
9174,2025-06-01T12:44:25,12.2,51.1,80.6,4603.2,11508.8,750,150,194.62,671,0.1929,83.4,283.65,656.19,0
9175,2025-06-01T12:44:30,31.0,26.6,22.7,4604.14,11509.49,1779,593,97.51,197,0.1649,56.4,151.65,660.08,0
9176,2025-06-01T12:44:35,24.0,43.4,41.1,4604.43,11511.08,1557,519,117.34,1310,0.142,64.3,87.37,931.19,0
9177,2025-06-01T12:44:40,27.0,57.0,14.7,4605.5,11513.32,720,180,149.42,1871,0.1145,64.7,55.94,441.75,0
9178,2025-06-01T12:44:45,80.8,14.8,9.4,4605.47,11514.29,1734,578,64.42,1716,0.185,54.9,132.61,496.83,0
9179,2025-06-01T12:44:50,58.5,74.3,61.3,4605.6,11514.98,2104,526,46.12,653,0.0326,42.1,64.46,599.12,0
9180,2025-06-01T12:44:55,5.5,58.9,20.5,4606.68,11517.24,1485,297,192.97,1786,0.0331,35.1,164.83,127.79,0
9181,2025-06-01T12:45:00,45.8,84.6,7.9,4607.18,11517.91,1696,424,87.09,524,0.1663,43.5,61.76,455.61,0
9182,2025-06-01T12:45:05,43.7,34.5,89.9,4607.13,11517.56,2225,445,1.32,684,0.1016,76.4,258.32,150.96,0
9183,2025-06-01T12:45:10,15.8,91.3,54.4,4608.01,11520.54,1875,625,167.71,638,0.1706,74.3,166.41,788.01,0
9184,2025-06-01T12:45:15,69.2,99.9,15.2,4608.72,11522.04,254,127,120.33,1716,0.0842,73.9,248.21,327.63,0
9185,2025-06-01T12:45:20,71.7,92.7,7.2,4608.79,11521.86,3805,761,34.54,1868,0.0959,89.0,141.02,437.44,0
9186,2025-06-01T12:45:25,73.5,80.0,13.7,4608.84,11522.42,270,90,7.0,273,0.0731,59.7,241.97,283.85,0
9187,2025-06-01T12:45:30,74.2,83.1,48.2,4608.81,11522.78,1535,307,59.01,884,0.1906,79.3,151.33,257.91,0
9188,2025-06-01T12:45:35,5.0,61.6,67.5,4610.16,11525.65,690,230,185.65,1748,0.0983,73.4,217.84,987.55,0
9189,2025-06-01T12:45:40,95.6,27.1,64.8,4611.0,11527.38,1017,339,186.76,861,0.1535,90.9,228.31,833.1,0
9190,2025-06-01T12:45:45,82.3,70.9,16.2,4611.65,11528.92,348,174,62.89,862,0.1422,73.5,200.62,449.69,0
9191,2025-06-01T12:45:50,90.9,74.1,64.1,4611.98,11530.65,3620,905,167.35,1650,0.0547,41.7,63.8,828.59,0
9192,2025-06-01T12:45:55,6.5,98.7,41.7,4612.25,11532.07,1346,673,88.93,1052,0.1837,78.4,141.76,676.97,0
9193,2025-06-01T12:46:00,93.7,58.7,47.5,4613.39,11533.03,2585,517,131.21,584,0.1135,53.3,244.18,409.89,0
9194,2025-06-01T12:46:05,81.9,34.4,80.5,4613.67,11534.13,568,284,67.55,1292,0.1726,46.6,281.17,28.97,0
9195,2025-06-01T12:46:10,84.5,71.5,34.6,4613.92,11535.02,1647,549,103.68,684,0.1681,48.1,215.12,913.61,0
9196,2025-06-01T12:46:15,13.9,98.1,16.4,4614.11,11536.3,2289,763,59.46,881,0.0211,83.6,291.84,227.61,0
9197,2025-06-01T12:46:20,75.2,25.9,87.6,4614.79,11536.49,1202,601,13.16,875,0.1278,59.4,118.59,725.01,0
9198,2025-06-01T12:46:25,96.2,39.3,22.8,4614.91,11537.29,3800,760,28.74,943,0.1599,60.5,84.09,815.6,0
9199,2025-06-01T12:46:30,69.5,58.8,30.8,4614.43,11537.46,3488,872,58.84,678,0.1822,30.7,131.98,587.18,0
9200,2025-06-01T12:46:35,59.2,25.3,71.2,4615.81,11539.97,2748,687,195.27,870,0.1062,47.6,219.53,657.12,0
9201,2025-06-01T12:46:40,94.8,12.0,69.0,4617.2,11542.03,369,123,193.17,529,0.1526,87.4,147.62,69.69,0
9202,2025-06-01T12:46:45,47.1,40.3,80.4,4617.6,11544.4,2960,740,165.71,231,0.1942,62.4,214.78,560.86,0
9203,2025-06-01T12:46:50,61.9,87.9,20.0,4617.83,11544.71,216,54,47.27,1052,0.1673,57.1,225.49,297.26,0
9204,2025-06-01T12:46:55,50.3,13.9,36.5,4618.32,11545.97,4365,873,88.88,1247,0.1723,34.8,203.49,568.31,0
9205,2025-06-01T12:47:00,93.6,48.6,14.3,4618.59,11547.1,668,167,88.52,1859,0.0874,49.1,244.71,604.59,0
9206,2025-06-01T12:47:05,12.2,78.6,55.0,4618.87,11547.92,1586,793,78.01,1297,0.0274,38.5,108.29,74.24,0
9207,2025-06-01T12:47:10,52.6,95.8,30.7,4619.47,11548.16,3550,710,9.93,1905,0.1935,40.7,77.42,437.72,0
9208,2025-06-01T12:47:15,70.3,98.7,69.5,4619.43,11549.37,726,363,107.37,486,0.1422,52.0,62.06,847.16,0
9209,2025-06-01T12:47:20,80.2,48.0,2.0,4619.92,11549.57,750,250,15.49,1264,0.0425,34.4,294.02,121.88,0
9210,2025-06-01T12:47:25,60.4,95.5,7.8,4620.85,11552.01,4550,910,160.58,747,0.195,80.6,229.46,749.44,0
9211,2025-06-01T12:47:30,91.3,13.2,44.4,4621.08,11553.47,2368,592,138.57,1563,0.146,70.4,109.61,552.37,0
9212,2025-06-01T12:47:35,94.5,77.1,95.9,4621.54,11554.41,3990,798,71.19,1865,0.0272,82.0,169.23,614.61,0
9213,2025-06-01T12:47:40,11.1,67.8,89.3,4622.62,11555.5,1437,479,129.78,713,0.0425,52.6,65.56,22.77,0
9214,2025-06-01T12:47:45,43.2,32.5,99.4,4622.72,11556.65,1432,716,47.37,471,0.1744,44.4,216.18,863.94,0
9215,2025-06-01T12:47:50,7.2,55.7,42.8,4622.76,11557.36,2277,759,53.78,913,0.1912,68.3,291.78,902.77,0
9216,2025-06-01T12:47:55,36.3,21.7,6.6,4623.44,11557.87,3340,668,63.51,386,0.0793,31.4,226.46,623.93,0
9217,2025-06-01T12:48:00,56.0,88.4,32.0,4624.24,11560.61,416,208,159.61,1214,0.0885,35.8,205.64,988.12,0
9218,2025-06-01T12:48:05,91.5,42.2,68.2,4624.26,11559.84,1460,730,42.93,1332,0.0851,78.2,280.55,302.68,0
9219,2025-06-01T12:48:10,85.4,66.3,15.2,4624.59,11562.17,1750,350,112.99,646,0.1687,87.7,178.1,209.6,0
9220,2025-06-01T12:48:15,17.1,24.3,31.4,4624.9,11562.66,1407,469,40.89,1697,0.0961,43.4,236.28,147.69,0
9221,2025-06-01T12:48:20,13.8,28.6,7.5,4625.32,11563.33,1228,307,57.72,1041,0.0813,81.4,283.2,181.52,0
9222,2025-06-01T12:48:25,61.0,99.3,48.5,4625.47,11563.82,333,111,47.86,251,0.1282,54.9,211.72,35.24,0
9223,2025-06-01T12:48:30,55.6,77.8,22.5,4626.34,11565.55,2840,710,129.36,676,0.1032,57.0,181.51,703.73,0
9224,2025-06-01T12:48:35,30.3,96.6,10.9,4626.38,11566.97,633,211,105.82,320,0.1114,87.5,195.11,773.41,0
9225,2025-06-01T12:48:40,90.4,36.6,42.3,4627.11,11568.29,675,135,144.54,957,0.0873,70.4,242.36,12.73,0
9226,2025-06-01T12:48:45,93.1,24.8,36.4,4627.66,11569.16,186,62,44.77,1423,0.0975,82.8,62.97,234.47,0
9227,2025-06-01T12:48:50,43.2,55.3,54.7,4627.54,11569.05,972,324,2.82,1478,0.0168,80.4,132.03,218.91,0
9228,2025-06-01T12:48:55,89.6,54.5,75.4,4628.2,11570.48,2330,466,136.42,1686,0.1859,67.3,62.87,634.34,0
9229,2025-06-01T12:49:00,41.5,25.7,13.0,4628.09,11571.33,865,173,23.86,719,0.0158,78.6,246.56,788.07,0
9230,2025-06-01T12:49:05,75.0,76.0,79.5,4628.7,11571.57,1838,919,50.01,955,0.1568,76.0,278.71,718.82,0
9231,2025-06-01T12:49:10,50.2,42.6,4.6,4628.99,11572.06,1995,665,61.83,785,0.0667,61.2,149.88,762.26,0
9232,2025-06-01T12:49:15,16.6,26.8,45.4,4629.88,11574.22,490,98,149.61,1924,0.0313,39.9,113.02,712.95,0
9233,2025-06-01T12:49:20,93.2,39.9,59.6,4630.39,11575.71,260,52,125.55,1315,0.1258,47.3,60.15,760.69,0
9234,2025-06-01T12:49:25,48.1,60.7,95.8,4630.54,11576.73,1966,983,37.67,1533,0.1443,54.5,51.71,562.32,0
9235,2025-06-01T12:49:30,74.8,75.4,58.2,4631.4,11577.96,4055,811,119.98,1480,0.1297,68.1,186.32,546.44,0
9236,2025-06-01T12:49:35,39.9,53.4,17.6,4631.61,11580.11,1628,814,141.92,1802,0.1195,49.4,133.36,822.48,0
9237,2025-06-01T12:49:40,6.8,57.3,52.7,4632.38,11580.47,3860,772,78.39,1367,0.1119,43.3,291.03,612.59,0
9238,2025-06-01T12:49:45,14.6,22.5,40.8,4632.18,11581.56,1264,632,49.94,866,0.1128,32.3,254.36,146.75,0
9239,2025-06-01T12:49:50,52.1,92.3,49.0,4633.03,11583.85,960,320,136.12,157,0.1744,43.8,162.73,866.03,0
9240,2025-06-01T12:49:55,70.5,93.6,21.3,4633.57,11584.64,2995,599,122.57,1149,0.0271,65.0,99.66,482.3,0
9241,2025-06-01T12:50:00,36.8,71.5,51.1,4634.05,11585.0,1010,202,16.5,585,0.0399,39.1,145.7,252.84,0
9242,2025-06-01T12:50:05,71.1,11.6,16.7,4634.55,11586.62,1098,366,133.67,1240,0.1644,31.9,67.91,376.19,0
9243,2025-06-01T12:50:10,71.4,58.3,74.9,4635.05,11587.21,2328,776,98.22,341,0.0676,34.9,205.68,570.25,0
9244,2025-06-01T12:50:15,71.9,66.6,60.2,4635.59,11589.7,1449,483,150.92,1353,0.1566,91.9,266.28,394.39,0
9245,2025-06-01T12:50:20,51.8,99.5,9.7,4635.94,11590.1,1142,571,38.95,942,0.077,32.3,158.85,592.73,0
9246,2025-06-01T12:50:25,91.9,99.6,89.2,4636.11,11590.59,3305,661,52.39,1888,0.1858,60.7,170.09,561.42,0
9247,2025-06-01T12:50:30,51.5,87.2,62.4,4636.89,11591.76,4590,918,109.12,1216,0.0635,74.7,284.46,552.37,0
9248,2025-06-01T12:50:35,47.8,15.7,33.0,4637.1,11593.45,3980,995,96.86,320,0.0911,44.5,127.4,566.06,0
9249,2025-06-01T12:50:40,23.9,95.8,6.5,4637.95,11593.92,3760,940,77.89,1830,0.0402,92.7,75.42,319.86,0
9250,2025-06-01T12:50:45,34.2,65.1,64.0,4638.1,11596.72,2695,539,149.46,812,0.1367,31.5,67.24,862.08,0
9251,2025-06-01T12:50:50,9.0,82.1,38.6,4638.84,11597.53,1718,859,113.39,326,0.0865,87.2,242.05,532.75,0
9252,2025-06-01T12:50:55,65.2,46.6,90.9,4640.05,11598.91,1590,795,142.34,668,0.1888,55.4,104.59,46.71,0
9253,2025-06-01T12:51:00,28.6,38.8,5.4,4639.78,11599.52,992,248,31.5,1705,0.013,54.9,299.74,295.23,0
9254,2025-06-01T12:51:05,33.9,51.7,5.8,4640.34,11601.41,1940,485,146.07,1883,0.0837,60.7,290.79,717.36,0
9255,2025-06-01T12:51:10,78.2,23.2,95.0,4641.11,11603.38,2940,735,92.84,684,0.0145,93.1,263.44,665.92,0
9256,2025-06-01T12:51:15,36.1,42.1,96.6,4641.01,11602.49,1064,266,7.72,866,0.0725,70.8,175.97,195.48,0
